$SUMMARY
Experiment Type : Continuous Scan
Experiment Name : buffer, Number : 62
Experiment Description : Tris 10mM, EDTA 0.5 mM, KCl 10 mM
Software Version : v2.03
Experiment start time : 01/12/2009  17:26:40
Temp. Setpoint   : 25.00 deg C
Scan Start : 60.000 deg.
Scan End   : 70.000 deg.
Scan Step  :  0.001 deg.
Scan Rate  : 25.000 deg./min.
Number of Repeats : 1
Wait Time Between Repeats  : 0.100 sec
Prism Position   : Sample Position
Laser/Polarization : GREEN P
Sample Temperature : 25.05 degC.
Normalization:
Normalize 0 pct. Value (Dark Sample) = -0.001
Normalize 0 pct. Value (Dark Ref.) = -0.000
RED Correction:
Normalize Angle = 65.000
Normalize 100 pct. Value P = 3.198596
Normalize 100 pct. Value S = 3.115587
Initial Reference Value P = 4.013322
Initial Reference Value S = 3.843939
GREEN Correction:
Normalize Angle = 65.000
Normalize 100 pct. Value P = 2.741905
Normalize 100 pct. Value S = 2.484425
Initial Reference Value P = 2.813556
Initial Reference Value S = 2.615177
65 deg Start of Scan Raw Sample =   2.7460
65 deg Start of Scan Raw Reference =   2.8436
65 deg Start of Scan Reflectance =   2.7179

$DATA
$MDCNAME:
$MDCDATA:1:2:3
 X	Reflectance	Raw_Sample	Raw_Reference
60.28832 	0.87984  	2.33377  	2.83410  
60.28941 	0.88029  	2.33338  	2.83325  
60.29050 	0.88037  	2.33272  	2.83256  
60.29145 	0.87935  	2.33298  	2.83428  
60.29254 	0.87923  	2.33250  	2.83423  
60.29364 	0.87921  	2.33294  	2.83441  
60.29473 	0.87943  	2.33451  	2.83469  
60.29567 	0.87967  	2.33444  	2.83352  
60.29676 	0.87968  	2.33497  	2.83371  
60.29786 	0.88006  	2.33401  	2.83260  
60.29879 	0.88006  	2.33394  	2.83249  
60.29988 	0.88011  	2.33364  	2.83238  
60.30098 	0.87956  	2.33414  	2.83408  
60.30208 	0.88028  	2.33298  	2.83269  
60.30302 	0.88069  	2.33442  	2.83288  
60.30411 	0.88036  	2.33586  	2.83406  
60.30520 	0.88075  	2.33556  	2.83308  
60.30614 	0.88052  	2.33475  	2.83284  
60.30724 	0.88061  	2.33390  	2.83201  
60.30833 	0.87971  	2.33394  	2.83356  
60.30943 	0.87881  	2.33381  	2.83476  
60.31036 	0.87915  	2.33418  	2.83419  
60.31145 	0.87937  	2.33425  	2.83345  
60.31255 	0.87989  	2.33612  	2.83338  
60.31349 	0.87978  	2.33686  	2.83415  
60.31458 	0.88026  	2.33562  	2.83247  
60.31568 	0.88043  	2.33455  	2.83236  
60.31677 	0.88079  	2.33423  	2.83238  
60.31771 	0.88001  	2.33405  	2.83378  
60.31881 	0.87967  	2.33410  	2.83450  
60.31990 	0.88013  	2.33447  	2.83397  
60.32084 	0.88086  	2.33547  	2.83345  
60.32193 	0.88117  	2.33680  	2.83360  
60.32302 	0.88136  	2.33726  	2.83362  
60.32412 	0.88175  	2.33662  	2.83256  
60.32506 	0.88153  	2.33582  	2.83236  
60.32615 	0.88113  	2.33527  	2.83236  
60.32724 	0.87970  	2.33490  	2.83417  
60.32818 	0.87881  	2.33436  	2.83500  
60.32928 	0.87866  	2.33481  	2.83526  
60.33037 	0.87977  	2.33542  	2.83343  
60.33147 	0.88023  	2.33641  	2.83308  
60.33240 	0.88092  	2.33691  	2.83275  
60.33350 	0.88164  	2.33662  	2.83188  
60.33459 	0.88096  	2.33599  	2.83310  
60.33553 	0.88107  	2.33453  	2.83247  
60.33662 	0.88047  	2.33455  	2.83373  
60.33772 	0.88073  	2.33538  	2.83358  
60.33881 	0.88068  	2.33632  	2.83415  
60.33975 	0.88163  	2.33630  	2.83282  
60.34084 	0.88202  	2.33575  	2.83182  
60.34194 	0.88185  	2.33710  	2.83269  
60.34288 	0.88190  	2.33669  	2.83249  
60.34397 	0.88157  	2.33564  	2.83249  
60.34506 	0.88027  	2.33542  	2.83395  
60.34616 	0.87987  	2.33508  	2.83378  
60.34709 	0.87959  	2.33538  	2.83400  
60.34819 	0.88031  	2.33614  	2.83367  
60.34929 	0.88103  	2.33614  	2.83310  
60.35022 	0.88178  	2.33638  	2.83227  
60.35131 	0.88214  	2.33558  	2.83162  
60.35241 	0.88189  	2.33658  	2.83323  
60.35350 	0.88148  	2.33486  	2.83299  
60.35444 	0.88166  	2.33499  	2.83277  
60.35553 	0.88102  	2.33614  	2.83489  
60.35663 	0.88209  	2.33645  	2.83341  
60.35757 	0.88227  	2.33601  	2.83277  
60.35866 	0.88255  	2.33684  	2.83295  
60.35975 	0.88305  	2.33540  	2.83129  
60.36085 	0.88199  	2.33660  	2.83323  
60.36179 	0.88106  	2.33534  	2.83323  
60.36288 	0.88065  	2.33553  	2.83371  
60.36397 	0.87982  	2.33643  	2.83567  
60.36507 	0.88065  	2.33627  	2.83400  
60.36600 	0.88156  	2.33627  	2.83275  
60.36710 	0.88201  	2.33780  	2.83365  
60.36819 	0.88253  	2.33625  	2.83201  
60.36913 	0.88265  	2.33667  	2.83216  
60.37022 	0.88161  	2.33614  	2.83352  
60.37132 	0.88113  	2.33525  	2.83386  
60.37241 	0.88071  	2.33630  	2.83530  
60.37335 	0.88149  	2.33632  	2.83413  
60.37444 	0.88189  	2.33695  	2.83408  
60.37553 	0.88278  	2.33750  	2.83308  
60.37647 	0.88280  	2.33784  	2.83321  
60.37757 	0.88268  	2.33721  	2.83234  
60.37866 	0.88163  	2.33686  	2.83332  
60.37975 	0.88063  	2.33545  	2.83386  
60.38069 	0.87969  	2.33604  	2.83570  
60.38179 	0.88026  	2.33667  	2.83554  
60.38288 	0.88192  	2.33693  	2.83349  
60.38382 	0.88246  	2.33745  	2.83343  
60.38491 	0.88317  	2.33839  	2.83288  
60.38601 	0.88298  	2.33824  	2.83308  
60.38710 	0.88239  	2.33758  	2.83362  
60.38803 	0.88156  	2.33623  	2.83419  
60.38913 	0.88125  	2.33634  	2.83487  
60.39022 	0.88082  	2.33697  	2.83609  
60.39116 	0.88129  	2.33699  	2.83524  
60.39225 	0.88162  	2.33673  	2.83432  
60.39335 	0.88286  	2.33673  	2.83299  
60.39444 	0.88288  	2.33784  	2.83258  
60.39538 	0.88268  	2.33802  	2.83271  
60.39647 	0.88159  	2.33896  	2.83461  
60.39756 	0.88185  	2.33590  	2.83269  
60.39850 	0.88136  	2.33595  	2.83330  
60.39959 	0.88063  	2.33726  	2.83596  
60.40069 	0.88068  	2.33706  	2.83602  
60.40178 	0.88134  	2.33682  	2.83478  
60.40272 	0.88236  	2.33732  	2.83338  
60.40382 	0.88288  	2.33767  	2.83260  
60.40491 	0.88225  	2.33928  	2.83454  
60.40585 	0.88233  	2.33699  	2.83312  
60.40694 	0.88166  	2.33680  	2.83432  
60.40804 	0.88065  	2.33649  	2.83567  
60.40913 	0.88064  	2.33730  	2.83600  
60.41006 	0.88061  	2.33702  	2.83563  
60.41116 	0.88128  	2.33691  	2.83434  
60.41225 	0.88103  	2.33678  	2.83299  
60.41319 	0.88112  	2.33745  	2.83441  
