$SUMMARY
Experiment Type : Continuous Scan
Experiment Name : buffer, Number : 61
Experiment Description : Tris 10mM, EDTA 0.5 mM, KCl 10 mM
Software Version : v2.03
Experiment start time : 01/12/2009  17:25:57
Temp. Setpoint   : 25.00 deg C
Scan Start : 60.000 deg.
Scan End   : 70.000 deg.
Scan Step  :  0.001 deg.
Scan Rate  : 25.000 deg./min.
Number of Repeats : 1
Wait Time Between Repeats  : 0.100 sec
Prism Position   : Sample Position
Laser/Polarization : GREEN S
Sample Temperature : 25.05 degC.
Normalization:
Normalize 0 pct. Value (Dark Sample) = -0.001
Normalize 0 pct. Value (Dark Ref.) = -0.000
RED Correction:
Normalize Angle = 65.000
Normalize 100 pct. Value P = 3.198596
Normalize 100 pct. Value S = 3.115587
Initial Reference Value P = 4.013322
Initial Reference Value S = 3.843939
GREEN Correction:
Normalize Angle = 65.000
Normalize 100 pct. Value P = 2.741905
Normalize 100 pct. Value S = 2.484425
Initial Reference Value P = 2.813556
Initial Reference Value S = 2.615177
65 deg Start of Scan Raw Sample =   2.5010
65 deg Start of Scan Raw Reference =   2.6410
65 deg Start of Scan Reflectance =   2.4775

$DATA
$MDCNAME:
$MDCDATA:1:2:3
 X	Reflectance	Raw_Sample	Raw_Reference
60.32818 	0.96790  	2.47870  	2.63746  
60.32928 	0.96878  	2.47847  	2.63618  
60.33037 	0.96877  	2.47866  	2.63596  
60.33131 	0.96807  	2.47814  	2.63650  
60.33240 	0.96632  	2.47740  	2.63792  
60.33350 	0.96550  	2.47742  	2.63921  
60.33459 	0.96554  	2.47783  	2.63962  
60.33553 	0.96601  	2.47807  	2.63914  
60.33662 	0.96757  	2.47805  	2.63746  
60.33772 	0.96843  	2.47809  	2.63661  
60.33865 	0.96890  	2.47788  	2.63587  
60.33975 	0.96816  	2.47801  	2.63661  
60.34084 	0.96815  	2.47672  	2.63600  
60.34194 	0.96696  	2.47751  	2.63818  
60.34288 	0.96659  	2.47790  	2.63903  
60.34397 	0.96689  	2.47746  	2.63840  
60.34506 	0.96743  	2.47790  	2.63788  
60.34600 	0.96773  	2.47829  	2.63735  
60.34709 	0.96751  	2.47785  	2.63711  
60.34819 	0.96713  	2.47770  	2.63714  
60.34929 	0.96685  	2.47666  	2.63681  
60.35022 	0.96616  	2.47644  	2.63796  
60.35131 	0.96526  	2.47796  	2.63995  
60.35241 	0.96531  	2.47711  	2.63975  
60.35335 	0.96672  	2.47709  	2.63803  
60.35444 	0.96760  	2.47748  	2.63716  
60.35553 	0.96776  	2.47862  	2.63757  
60.35663 	0.96794  	2.47724  	2.63670  
60.35757 	0.96828  	2.47666  	2.63611  
60.35866 	0.96720  	2.47714  	2.63801  
60.35975 	0.96670  	2.47775  	2.63914  
60.36069 	0.96644  	2.47709  	2.63925  
60.36179 	0.96761  	2.47711  	2.63751  
60.36288 	0.96742  	2.47849  	2.63792  
60.36397 	0.96809  	2.47884  	2.63698  
60.36491 	0.96838  	2.47792  	2.63598  
60.36600 	0.96787  	2.47781  	2.63655  
60.36710 	0.96696  	2.47676  	2.63711  
60.36803 	0.96598  	2.47738  	2.63879  
60.36913 	0.96533  	2.47639  	2.63958  
60.37022 	0.96518  	2.47716  	2.64027  
60.37132 	0.96636  	2.47772  	2.63879  
60.37225 	0.96752  	2.47777  	2.63720  
60.37335 	0.96815  	2.47766  	2.63644  
60.37444 	0.96767  	2.47838  	2.63716  
60.37538 	0.96809  	2.47707  	2.63594  
60.37647 	0.96800  	2.47639  	2.63620  
60.37757 	0.96579  	2.47814  	2.64016  
60.37866 	0.96527  	2.47670  	2.63955  
60.37960 	0.96597  	2.47742  	2.63879  
60.38069 	0.96680  	2.47764  	2.63777  
60.38179 	0.96742  	2.47820  	2.63687  
60.38272 	0.96748  	2.47781  	2.63659  
60.38382 	0.96791  	2.47724  	2.63626  
60.38491 	0.96607  	2.47722  	2.63881  
60.38601 	0.96527  	2.47692  	2.63955  
