$SUMMARY
Experiment Type : Continuous Scan
Experiment Name : egg PC, Number : 39
Experiment Description : 
Software Version : v2.03
Experiment start time : 01/12/2009  14:02:11
Temp. Setpoint   : 25.00 deg C
Scan Start : 60.000 deg.
Scan End   : 70.000 deg.
Scan Step  :  0.001 deg.
Scan Rate  : 25.000 deg./min.
Number of Repeats : 1
Wait Time Between Repeats  : 0.100 sec
Prism Position   : Sample Position
Laser/Polarization : GREEN S
Sample Temperature : 25.04 degC.
Normalization:
Normalize 0 pct. Value (Dark Sample) = -0.001
Normalize 0 pct. Value (Dark Ref.) = -0.000
RED Correction:
Normalize Angle = 65.000
Normalize 100 pct. Value P = 3.392844
Normalize 100 pct. Value S = 3.307350
Initial Reference Value P = 4.022547
Initial Reference Value S = 3.858709
GREEN Correction:
Normalize Angle = 65.000
Normalize 100 pct. Value P = 2.969579
Normalize 100 pct. Value S = 2.658902
Initial Reference Value P = 2.722457
Initial Reference Value S = 2.508218
65 deg Start of Scan Raw Sample =   2.5661
65 deg Start of Scan Raw Reference =   2.6076
65 deg Start of Scan Reflectance =   2.4691

$DATA
$MDCNAME:
$MDCDATA:1:2:3
 X	Reflectance	Raw_Sample	Raw_Reference
60.24734 	0.96844  	2.53553  	2.61377  
60.24844 	0.96883  	2.53440  	2.61287  
60.24953 	0.96879  	2.53425  	2.61244  
60.25063 	0.96863  	2.53588  	2.61357  
60.25157 	0.96838  	2.53588  	2.61366  
60.25266 	0.96786  	2.53621  	2.61403  
60.25376 	0.96789  	2.53545  	2.61272  
60.25470 	0.96816  	2.53625  	2.61235  
60.25579 	0.96718  	2.53721  	2.61385  
60.25688 	0.96725  	2.53538  	2.61283  
60.25798 	0.96736  	2.53490  	2.61239  
60.25891 	0.96724  	2.53486  	2.61290  
60.26001 	0.96717  	2.53353  	2.61298  
60.26111 	0.96801  	2.53229  	2.61152  
60.26205 	0.96860  	2.53290  	2.61143  
60.26314 	0.96890  	2.53433  	2.61218  
60.26423 	0.96900  	2.53643  	2.61324  
60.26533 	0.96898  	2.53647  	2.61337  
60.26627 	0.96924  	2.53695  	2.61333  
60.26736 	0.96993  	2.53695  	2.61270  
60.26846 	0.96887  	2.53749  	2.61425  
60.26939 	0.96849  	2.53584  	2.61348  
60.27049 	0.96820  	2.53305  	2.61191  
60.27158 	0.96807  	2.53311  	2.61161  
60.27268 	0.96760  	2.53379  	2.61211  
60.27362 	0.96728  	2.53385  	2.61233  
60.27471 	0.96758  	2.53547  	2.61266  
60.27581 	0.96805  	2.53680  	2.61283  
60.27674 	0.96768  	2.53741  	2.61368  
60.27784 	0.96777  	2.53630  	2.61327  
60.27893 	0.96769  	2.53521  	2.61294  
60.28003 	0.96828  	2.53279  	2.61128  
60.28097 	0.96826  	2.53231  	2.61167  
60.28206 	0.96823  	2.53285  	2.61237  
60.28316 	0.96861  	2.53327  	2.61246  
60.28409 	0.96944  	2.53523  	2.61283  
60.28519 	0.96997  	2.53686  	2.61324  
60.28629 	0.97014  	2.53717  	2.61305  
60.28738 	0.96973  	2.53739  	2.61375  
60.28831 	0.96953  	2.53643  	2.61344  
60.28941 	0.96917  	2.53388  	2.61211  
60.29050 	0.96837  	2.53351  	2.61259  
60.29144 	0.96757  	2.53333  	2.61337  
60.29254 	0.96755  	2.53187  	2.61242  
60.29363 	0.96744  	2.53261  	2.61268  
60.29472 	0.96778  	2.53412  	2.61316  
60.29567 	0.96747  	2.53560  	2.61407  
60.29676 	0.96773  	2.53538  	2.61359  
60.29786 	0.96779  	2.53475  	2.61329  
