$SUMMARY
Experiment Type : Continuous Scan
Experiment Name : egg PC, Number : 40
Experiment Description : 
Software Version : v2.03
Experiment start time : 01/12/2009  14:02:54
Temp. Setpoint   : 25.00 deg C
Scan Start : 60.000 deg.
Scan End   : 70.000 deg.
Scan Step  :  0.001 deg.
Scan Rate  : 25.000 deg./min.
Number of Repeats : 1
Wait Time Between Repeats  : 0.100 sec
Prism Position   : Sample Position
Laser/Polarization : GREEN P
Sample Temperature : 25.04 degC.
Normalization:
Normalize 0 pct. Value (Dark Sample) = -0.001
Normalize 0 pct. Value (Dark Ref.) = -0.000
RED Correction:
Normalize Angle = 65.000
Normalize 100 pct. Value P = 3.392844
Normalize 100 pct. Value S = 3.307350
Initial Reference Value P = 4.022547
Initial Reference Value S = 3.858709
GREEN Correction:
Normalize Angle = 65.000
Normalize 100 pct. Value P = 2.969579
Normalize 100 pct. Value S = 2.658902
Initial Reference Value P = 2.722457
Initial Reference Value S = 2.508218
65 deg Start of Scan Raw Sample =   2.8304
65 deg Start of Scan Raw Reference =   2.7960
65 deg Start of Scan Reflectance =   2.7569

$DATA
$MDCNAME:
$MDCDATA:1:2:3
 X	Reflectance	Raw_Sample	Raw_Reference
60.39756 	0.86473  	2.38624  	2.80509  
60.39850 	0.86630  	2.38571  	2.80232  
60.39959 	0.86665  	2.38624  	2.80208  
60.40069 	0.86622  	2.38589  	2.80258  
60.40163 	0.86503  	2.38449  	2.80400  
60.40272 	0.86522  	2.38336  	2.80333  
60.40381 	0.86576  	2.38364  	2.80304  
60.40491 	0.86597  	2.38489  	2.80402  
60.40584 	0.86634  	2.38541  	2.80402  
60.40694 	0.86747  	2.38722  	2.80319  
60.40803 	0.86917  	2.38689  	2.80023  
60.40897 	0.86974  	2.38613  	2.79868  
60.41006 	0.86778  	2.38774  	2.80224  
60.41115 	0.86676  	2.38656  	2.80289  
60.41225 	0.86630  	2.38541  	2.80256  
60.41319 	0.86624  	2.38528  	2.80269  
60.41428 	0.86602  	2.38672  	2.80365  
60.41537 	0.86780  	2.38720  	2.80128  
60.41631 	0.86990  	2.38661  	2.79779  
60.41740 	0.86915  	2.38724  	2.79927  
60.41850 	0.86870  	2.38796  	2.80056  
60.41959 	0.86712  	2.38746  	2.80293  
60.42052 	0.86715  	2.38659  	2.80274  
60.42162 	0.86731  	2.38460  	2.80154  
60.42271 	0.86688  	2.38467  	2.80250  
60.42365 	0.86711  	2.38419  	2.80204  
60.42474 	0.86750  	2.38530  	2.80243  
60.42584 	0.86921  	2.38724  	2.80101  
60.42693 	0.87025  	2.38693  	2.79855  
60.42787 	0.87009  	2.38774  	2.79901  
60.42896 	0.86966  	2.38778  	2.79997  
60.43005 	0.86923  	2.38770  	2.80093  
60.43099 	0.86826  	2.38770  	2.80230  
60.43209 	0.86739  	2.38704  	2.80354  
60.43318 	0.86728  	2.38491  	2.80217  
60.43427 	0.86765  	2.38650  	2.80197  
60.43521 	0.86843  	2.38770  	2.80110  
60.43630 	0.86874  	2.38787  	2.80043  
60.43740 	0.86816  	2.38807  	2.80165  
60.43833 	0.86812  	2.38783  	2.80160  
60.43943 	0.86726  	2.38774  	2.80287  
60.44052 	0.86671  	2.38748  	2.80370  
60.44161 	0.86666  	2.38615  	2.80293  
60.44255 	0.86709  	2.38702  	2.80247  
60.44364 	0.86846  	2.38754  	2.80082  
60.44474 	0.86869  	2.38883  	2.80176  
60.44567 	0.86865  	2.38844  	2.80215  
60.44677 	0.86911  	2.38805  	2.80134  
60.44786 	0.86919  	2.38879  	2.80213  
60.44895 	0.86902  	2.38874  	2.80271  
60.44989 	0.86825  	2.38829  	2.80302  
60.45098 	0.86854  	2.38857  	2.80215  
60.45208 	0.86976  	2.38818  	2.79992  
