$SUMMARY
Experiment Type : Continuous Scan
Experiment Name : egg PC, Number : 38
Experiment Description : 
Software Version : v2.03
Experiment start time : 01/12/2009  14:01:28
Temp. Setpoint   : 25.00 deg C
Scan Start : 60.000 deg.
Scan End   : 70.000 deg.
Scan Step  :  0.001 deg.
Scan Rate  : 25.000 deg./min.
Number of Repeats : 1
Wait Time Between Repeats  : 0.100 sec
Prism Position   : Sample Position
Laser/Polarization : RED S
Sample Temperature : 25.04 degC.
Normalization:
Normalize 0 pct. Value (Dark Sample) = -0.001
Normalize 0 pct. Value (Dark Ref.) = -0.000
RED Correction:
Normalize Angle = 65.000
Normalize 100 pct. Value P = 3.392844
Normalize 100 pct. Value S = 3.307350
Initial Reference Value P = 4.022547
Initial Reference Value S = 3.858709
GREEN Correction:
Normalize Angle = 65.000
Normalize 100 pct. Value P = 2.969579
Normalize 100 pct. Value S = 2.658902
Initial Reference Value P = 2.722457
Initial Reference Value S = 2.508218
65 deg Start of Scan Raw Sample =   3.2350
65 deg Start of Scan Raw Reference =   3.9376
65 deg Start of Scan Reflectance =   3.1711

$DATA
$MDCNAME:
$MDCDATA:1:2:3
 X	Reflectance	Raw_Sample	Raw_Reference
60.29330 	0.97516  	3.21926  	3.95068  
60.29440 	0.97519  	3.21804  	3.95007  
60.29550 	0.97616  	3.21714  	3.94800  
60.29644 	0.97685  	3.21714  	3.94667  
60.29753 	0.97748  	3.21812  	3.94606  
60.29863 	0.97728  	3.22015  	3.94776  
60.29957 	0.97754  	3.22026  	3.94719  
60.30067 	0.97728  	3.21983  	3.94739  
60.30177 	0.97661  	3.21937  	3.94835  
60.30271 	0.97537  	3.21950  	3.95105  
60.30381 	0.97567  	3.21749  	3.94924  
60.30490 	0.97556  	3.21778  	3.94913  
60.30600 	0.97594  	3.21810  	3.94811  
60.30694 	0.97605  	3.21956  	3.94859  
60.30804 	0.97662  	3.21987  	3.94763  
60.30914 	0.97693  	3.22050  	3.94728  
60.31008 	0.97691  	3.22006  	3.94712  
60.31118 	0.97594  	3.21993  	3.94937  
60.31227 	0.97572  	3.21832  	3.94909  
60.31321 	0.97579  	3.21791  	3.94869  
60.31431 	0.97629  	3.21839  	3.94795  
60.31541 	0.97643  	3.21954  	3.94819  
60.31635 	0.97692  	3.22039  	3.94758  
60.31745 	0.97755  	3.22109  	3.94658  
60.31855 	0.97785  	3.22163  	3.94645  
60.31964 	0.97753  	3.22026  	3.94621  
60.32058 	0.97660  	3.22006  	3.94795  
60.32168 	0.97655  	3.21882  	3.94732  
60.32278 	0.97632  	3.21891  	3.94752  
60.32372 	0.97642  	3.22028  	3.94854  
60.32481 	0.97732  	3.22067  	3.94741  
60.32591 	0.97776  	3.22105  	3.94582  
60.32685 	0.97787  	3.22076  	3.94577  
60.32795 	0.97695  	3.22091  	3.94756  
60.32905 	0.97725  	3.21948  	3.94614  
60.32999 	0.97760  	3.21926  	3.94573  
60.33109 	0.97752  	3.21941  	3.94580  
60.33218 	0.97748  	3.22081  	3.94658  
60.33313 	0.97718  	3.22187  	3.94782  
60.33422 	0.97815  	3.22107  	3.94547  
60.33532 	0.97845  	3.22166  	3.94527  
60.33642 	0.97845  	3.22144  	3.94494  
60.33736 	0.97814  	3.22139  	3.94569  
60.33846 	0.97765  	3.22100  	3.94623  
60.33955 	0.97810  	3.21974  	3.94462  
60.34049 	0.97792  	3.21945  	3.94488  
60.34159 	0.97785  	3.22094  	3.94566  
60.34269 	0.97806  	3.22159  	3.94590  
60.34363 	0.97882  	3.22133  	3.94462  
60.34472 	0.97868  	3.22148  	3.94518  
60.34582 	0.97812  	3.22159  	3.94632  
60.34676 	0.97757  	3.22107  	3.94717  
60.34786 	0.97781  	3.21952  	3.94538  
60.34896 	0.97791  	3.21991  	3.94497  
60.35005 	0.97787  	3.22122  	3.94547  
60.35099 	0.97852  	3.22196  	3.94473  
60.35209 	0.97877  	3.22257  	3.94464  
60.35319 	0.97864  	3.22200  	3.94418  
60.35413 	0.97783  	3.22198  	3.94595  
60.35523 	0.97730  	3.22052  	3.94614  
60.35632 	0.97683  	3.22004  	3.94660  
60.35727 	0.97710  	3.21996  	3.94599  
60.35836 	0.97757  	3.22091  	3.94606  
60.35946 	0.97834  	3.22157  	3.94538  
60.36040 	0.97917  	3.22259  	3.94481  
60.36150 	0.97941  	3.22305  	3.94505  
60.36259 	0.97939  	3.22211  	3.94471  
60.36369 	0.97811  	3.22124  	3.94656  
60.36463 	0.97762  	3.21959  	3.94627  
60.36573 	0.97711  	3.21924  	3.94669  
60.36683 	0.97730  	3.21876  	3.94593  
60.36777 	0.97700  	3.22035  	3.94752  
60.36886 	0.97763  	3.22109  	3.94632  
60.36996 	0.97852  	3.22153  	3.94484  
60.37090 	0.97882  	3.22338  	3.94523  
60.37200 	0.97862  	3.22190  	3.94436  
60.37309 	0.97794  	3.22179  	3.94547  
60.37403 	0.97749  	3.21967  	3.94518  
60.37513 	0.97698  	3.21917  	3.94621  
60.37623 	0.97615  	3.21996  	3.94859  
60.37733 	0.97700  	3.22022  	3.94756  
60.37827 	0.97826  	3.22096  	3.94584  
60.37936 	0.97886  	3.22124  	3.94516  
60.38046 	0.97882  	3.22166  	3.94560  
60.38140 	0.97843  	3.22026  	3.94542  
60.38250 	0.97817  	3.21865  	3.94464  
60.38359 	0.97749  	3.21858  	3.94580  
60.38454 	0.97692  	3.21915  	3.94704  
60.38563 	0.97624  	3.22074  	3.94950  
60.38673 	0.97682  	3.21967  	3.94728  
60.38766 	0.97751  	3.22026  	3.94586  
60.38876 	0.97784  	3.22085  	3.94536  
60.38986 	0.97753  	3.22087  	3.94580  
60.39080 	0.97775  	3.21924  	3.94457  
60.39190 	0.97779  	3.21791  	3.94416  
60.39299 	0.97715  	3.21810  	3.94582  
